Proteins,ECC,GO,Subcell
YNL099C,0.243589744,6,0
YKL101W,0.243126185,6,0
YNL238W,0.151377351,9.633333333,0
YOR327C,0.356060606,4.083333333,0
YLR215C,0.234026055,6.2,0
YOR132W,0.722222222,2,0
YEL066W,0.057696888,25,0
YNL015W,0.077236367,18.66666667,0
YLR371W,0.196563853,7.333333333,0
YDL013W,0.348779667,4.131578947,0
YML001W,0.397258297,3.623015873,0
YJL143W,0.391461412,3.666666667,0
YNL005C,0.172225742,8.333333333,0
YDL064W,0.244530245,5.843137255,0
YKL011C,0.074914248,19,0
YLR178C,0.285128205,4.964285714,0
YGR010W,0.313453159,4.5,0
YOR279C,0.375,3.75,0
YER093C,0.498189311,2.816666667,0
YMR028W,0.179280512,7.8,0
YBR114W,0.277777778,5.025,0
YNL225C,0.695707071,2,0
YGL234W,0.158807371,8.750793651,0
YCL008C,0.364779025,3.8,0
YER099C,0.449249249,3.083333333,0
YMR091C,0.191911765,7.2,0
YOL063C,0.081232493,17,0
YIL156W,0.686879397,2.007575758,0
YLR340W,0.234967939,5.866666667,0
YGL129C,0.274748818,5,0
YNL127W,0.223839044,6.133333333,0
YLL026W,0.205279888,6.677807487,0
YLL024C,0.214250949,6.392765568,0
YER018C,0.227824463,6,0
YNL090W,0.118000206,11.58333333,0
YCL029C,0.387658228,3.516666667,0
YBR156C,0.45248538,3,1
YMR043W,0.900083403,1.5,0
YGL060W,0.185405288,7.25,0
YKR101W,0.300467914,4.447860963,0
YAR002C-A,0.324444444,4.1,0
YBR267W,0.378968254,3.5,0
YDR422C,0.146043398,9.049450549,0
YBL021C,0.176933836,7.457142857,0
YJR005W,0.642857143,2.05,0
YGL090W,0.188003632,7,0
YLL013C,0.453109379,2.9,0
YLR052W,0.273662096,4.8,0
YPR020W,0.284096655,4.6,0
YER041W,0.155275903,8.371212121,0
YDR508C,0.35723842,3.633333333,0
YLL034C,0.209225068,6.2,0
YDL179W,0.252106619,5.142857143,0
YIL160C,0.387735849,3.333333333,0
YHR160C,0.298045127,4.333333333,0
YGL075C,0.075795384,16.94444444,0
YNL312W,0.612299253,2.093984962,0
YNL106C,0.14214743,9.003289474,0
YDL108W,0.619427917,2.058823529,0
YKL112W,0.252045259,5.055555556,0
YMR227C,0.277655678,4.564102564,0
YOR276W,0.132854562,9.5,0
YDR110W,0.307628524,4.083333333,0
YGR246C,0.73536036,1.7,0
YGR239C,0.249263497,5,0
YJR032W,0.415079365,2.984615385,0
YPR088C,0.188985089,6.55,0
YBR211C,0.172268908,7.142857143,0
YBR176W,0.102285632,12,0
YER092W,0.240569561,5.017948718,0
YMR077C,0.4,3,0
YKL006C-A,0.113270637,10.5,0
YBL037W,0.741148696,1.6,0
YNL201C,0.29619883,4,0
YOR155C,0.260153777,4.533333333,0
YNL151C,0.222911283,5.25,0
YLR025W,0.465280039,2.5,0
YBR170C,0.22233124,5.222222222,0
YDR121W,0.811814982,1.428571429,0
YLR373C,0.111925709,10.33333333,0
YIL143C,0.288095238,4,0
YLR321C,0.460865832,2.5,0
YAR033W,0.551560589,2.083333333,0
YAL022C,0.07026135,16.26666667,0
YOR294W,0.360708255,3.142857143,0
YPR144C,0.22531112,5.028571429,0
YCL034W,0.102977669,11,0
YAL047C,0.555063796,2.04040404,0
YFR001W,0.174487237,6.477722278,0
YER115C,0.056438792,20,0
YPR141C,0.589504776,1.9,0
YIL114C,0.262626263,4.25,0
YMR304W,0.236508855,4.708333333,0
YGL044C,0.534090909,2.083333333,0
YER111C,0.242234848,4.587301587,0
YNL306W,0.222222222,5,0
YDR337W,0.222222222,5,0
YBR146W,0.222222222,5,0
YDR041W,0.222222222,5,0
YDL203C,0.138528139,8,0
YJR144W,0.443130134,2.5,0
YCR014C,0.204477889,5.4,0
YMR235C,0.250783699,4.390151515,0
YGR123C,0.113158084,9.666666667,0
YCR096C,0.498629149,2.192513369,0
YOR389W,0.077820989,14,0
YDL226C,0.368398268,2.95,0
YMR291W,0.144086022,7.4,0
YDR071C,0.365079365,2.9,0
YPR143W,0.070372856,15,0
YNL088W,0.231710494,4.547619048,0
YMR198W,0.225490196,4.666666667,0
YOR227W,0.055135614,19,0
YER107C,0.126039955,8.285714286,0
YGL213C,0.230790043,4.5,0
YGR048W,0.312835661,3.272727273,0
YMR192W,0.254111091,4,0
YNL152W,0.184209557,5.5,0
YPL002C,0.45,2.25,0
YDR251W,0.083908046,12,0
YKL214C,0.300016693,3.333333333,0
YDR175C,0.155555556,6.333333333,0
YLR207W,0.427631579,2.297619048,0
YOR285W,0.162857143,6,0
YER070W,0.073781291,13,0
YDR174W,0.193931878,4.938235294,0
YGR267C,0.216231595,4.424786325,0
YNL137C,0.222222222,4.25,0
YJR113C,0.222222222,4.25,0
YKL155C,0.222222222,4.25,0
YDR347W,0.222222222,4.25,0
YPL118W,0.222222222,4.25,0
YJL084C,0.056998391,16.56060606,0
YFL060C,0.266666667,3.5,0
YHR143W-A,0.115779382,8.048534799,0
YGR071C,0.227777778,4.083333333,0
YNL279W,0.142969136,6.5,0
YGL241W,0.187519873,4.93452381,0
YCR028C-A,0.368686869,2.5,0
YER023W,0.102285632,9,0
YLR378C,0.14970563,6.133333333,0
YML054C,0.433333333,2.114285714,0
YML115C,0.126741781,7.217748918,0
YKL143W,0.430580099,2.114285714,0
YLR223C,0.077777778,11.5,0
YKL048C,0.149960682,5.923076923,0
YJR135W-A,0.433333333,2.033333333,0
YCL055W,0.291666667,3,0
YDR091C,0.423913043,2.063492063,0
YHR060W,0.485588096,1.8,0
YMR017W,0.290909091,3,0
YBR231C,0.315909091,2.761904762,0
YDR310C,0.375,2.321428571,0
YDR267C,0.144251592,6,0
YDR078C,0.342857143,2.5,0
YAL003W,0.100208258,8.5,0
YOR372C,0.034669843,24.33333333,0
YGR233C,0.381093117,2.2,0
YOR145C,0.189453861,4.4,0
YOL065C,0.104192547,8,0
YHR014W,0.051581187,16.13333333,0
YMR224C,0.351884921,2.355555556,0
YPL014W,0.133733624,6.166666667,0
YAL018C,0.366738231,2.247474747,0
YNR016C,0.329564614,2.5,0
YOR066W,0.044366812,18.5,0
YGL128C,0.378486731,2.166666667,0
YJL184W,0.30952381,2.633333333,0
YAR008W,0.675,1.2,0
YNL153C,0.311111111,2.583333333,0
YLR058C,0.097187863,8.241666667,0
YML099C,0.399145299,2,0
YJR089W,0.375,2.125,0
YIR034C,0.176504897,4.511111111,0
YIR017C,0.350685814,2.240384615,0
YLR352W,0.098114121,7.973529412,0
YGR203W,0.110799474,7,0
YNL075W,0.338392857,2.285714286,0
YER002W,0.06791016,11.33333333,0
YJR074W,0.134482759,5.666666667,0
YLR129W,0.363734509,2.083333333,0
YNL323W,0.122781955,6.166666667,0
YGR068C,0.044444444,17,0
YLR368W,0.088157696,8.4,0
YOR375C,0.117330919,6.2,0
YOL001W,0.291958042,2.478354978,0
YML006C,0.21606537,3.333333333,0
YGL215W,0.165584416,4.333333333,0
YGL208W,0.339030839,2.114285714,0
YGR166W,0.286111111,2.5,0
YPL152W,0.172564935,4.142857143,0
YLR376C,0.342857143,2.05,0
YDR516C,0.175599401,4,0
YGR193C,0.311111111,2.25,0
YCR092C,0.248601399,2.796052632,0
YCR038C,0.092592593,7.5,0
YLR010C,0.302631579,2.266666667,0
YNL092W,0.108290826,6.333333333,0
YGR133W,0.333333333,2.05,0
YBL068W,0.677777778,1,0
YDR168W,0.281746032,2.395604396,0
YDR137W,0.305555556,2.207792208,0
YDL193W,0.157937948,4.261904762,0
YNL007C,0.204420227,3.272727273,0
YPR159W,0.140174425,4.714285714,0
YIR038C,0.33015873,2,0
YDR398W,0.264070513,2.5,0
YLR056W,0.092421028,7.133333333,0
YDR188W,0.233597604,2.816666667,0
YMR102C,0.10658046,6.166666667,0
YOR167C,0.234387352,2.8,0
YDL191W,0.294155844,2.225,0
YLR452C,0.065289807,10,0
YDR432W,0.214502165,3.041666667,0
YLR119W,0.26010101,2.5,0
YKL052C,0.277777778,2.333333333,2
YKR055W,0.15349976,4.208333333,0
YHR205W,0.02369281,27,0
YBR203W,0.022738446,28,0
YDL006W,0.259547629,2.444444444,0
YLR109W,0.166666667,3.8,0
YPL267W,0.034669843,18.25,0
YGL192W,0.291666667,2.166666667,0
YFR027W,0.267857143,2.355555556,0
YER040W,0.285263348,2.207792208,0
YDR164C,0.226190476,2.761904762,0
YLR430W,0.152664719,4.087301587,0
YHR129C,0.238888889,2.583333333,0
YNL014W,0.119064365,5.166666667,0
YPL169C,0.298243497,2.05,0
YCL048W,0.027730294,22,0
YNL293W,0.079656863,7.642857143,0
YPL105C,0.302631579,2.009090909,0
YDL161W,0.187695618,3.228571429,0
YOR243C,0.107723577,5.583333333,0
YDR318W,0.15,4,0
YKR007W,0.267857143,2.230769231,0
YOL062C,0.289652904,2.05,0
YKL126W,0.423052607,1.4,0
YNR026C,0.06547619,9,0
YNL314W,0.235714286,2.5,0
YHL006C,0.285714286,2.05,0
YBR027C,0.256578947,2.266666667,0
YAR031W,0.094537815,6,0
YGR082W,0.25,2.266666667,0
YHR184W,0.029294832,19.33333333,0
YKL035W,0.259771565,2.166666667,0
YGR037C,0.088529669,6.333333333,0
YEL034W,0.106734075,5.25,0
YGR163W,0.25,2.230769231,0
YLR450W,0.325,1.714285714,0
YPR161C,0.275641026,2.013888889,0
YLR287C,0.110144928,5,0
YPR003C,0.10990099,5,0
YJL218W,0.036400591,15,0
YLR403W,0.068126461,8,0
YBR057C,0.25,2.166666667,0
YOR180C,0.258823529,2.083333333,0
YML121W,0.267857143,2,0
YDR409W,0.256413025,2.07239819,0
YAL028W,0.03214459,16.5,0
YDL214C,0.151111111,3.5,0
YMR024W,0.119823765,4.380952381,0
YLR051C,0.26010101,2,0
YAL042W,0.214285714,2.416666667,0
YJL152W,0.255681818,2.017857143,0
YBR195C,0.183333333,2.8,0
YDL105W,0.124175824,4.117857143,0
YOR056C,0.23968254,2.114285714,0
YER016W,0.179324895,2.816666667,0
YDL148C,0.22531112,2.225,0
YLR433C,0.235466631,2.12254902,0
YKR054C,0.240079365,2.05,0
YEL062W,0.215650953,2.272727273,0
YKR066C,0.302631579,1.6,0
YAL034C,0.053741497,9,0
YGR014W,0.097681718,4.926406926,0
YLR039C,0.305555556,1.571428571,0
YGR270W,0.071033479,6.751515152,0
YGL236C,0.205681818,2.321428571,0
YMR238W,0.135746606,3.5,0
YPL128C,0.227777778,2.083333333,0
YOR275C,0.236111111,2,0
YAR042W,0.206578947,2.266666667,0
YDR246W,0.171428571,2.714285714,0
YDR490C,0.183333333,2.5,0
YKR028W,0.183142427,2.5,0
YPL246C,0.147512235,3.085714286,0
YDR218C,0.074646075,6.095238095,0
YJL012C,0.208008658,2.166666667,0
YKL205W,0.076149425,5.9,0
YJR086W,0.116949153,3.833333333,0
YCR087C-A,0.040608466,11,0
YLR289W,0.068627451,6.5,0
R0030W,0.191666667,2.321428571,0
YPL131W,0.092463092,4.8,0
YDR108W,0.171428571,2.555555556,0
YCR082W,0.041666667,10.5,0
YLL049W,0.041666667,10.5,0
YDR239C,0.174887102,2.5,0
YOR156C,0.074646075,5.843137255,0
YDR463W,0.077236367,5.598529412,0
YMR234W,0.050836551,8.5,0
YFL013C,0.071981424,6,0
YER090W,0.214925373,2,0
YOR115C,0.171428571,2.5,0
YDR407C,0.171428571,2.5,0
YMR218C,0.171428571,2.5,0
YLR353W,0.256578947,1.666666667,0
YPR040W,0.056990881,7.5,0
YML126C,0.043462824,9.833333333,0
YBR125C,0.170634921,2.5,0
YKL089W,0.15,2.816666667,0
YBL046W,0.211111111,2,0
YOR081C,0.034669843,12.16666667,0
YER124C,0.095488033,4.4,0
YPL125W,0.100791402,4.152380952,0
YDL106C,0.056998391,7.333333333,0
YKR062W,0.310212336,1.333333333,0
YAL027W,0.142553191,2.9,0
YPR180W,0.148148148,2.75,0
YPR194C,0.098911979,4.1,0
YLR424W,0.187030075,2.166666667,0
YKL045W,0.174362041,2.285714286,0
YGR188C,0.044217687,9,0
YMR092C,0.195873016,2.029605263,0
YLR133W,0.054054054,7.333333333,0
YOR164C,0.090811966,4.333333333,0
YIL118W,0.107424112,3.625,0
YGL145W,0.291666667,1.333333333,0
YIR023W,0.32406015,1.2,0
YNL167C,0.138528139,2.8,0
YDL020C,0.169934641,2.266666667,0
YLR245C,0.080989336,4.747619048,0
YDR194C,0.163060897,2.355555556,0
YBR158W,0.174242424,2.198412698,0
YCR012W,0.091177947,4.2,0
YGR003W,0.152661064,2.5,0
YPL219W,0.281108597,1.333333333,0
YML102W,0.183333333,2.033333333,0
YBL014C,0.170634921,2.166666667,0
YGL035C,0.234943058,1.571428571,0
YBL106C,0.080555556,4.564102564,0
YJL199C,0.080989336,4.533333333,0
YML074C,0.183064516,2,0
YDL040C,0.182857143,2,0
YLR158C,0.174666667,2.083333333,0
YPR083W,0.108974359,3.333333333,0
YGR181W,0.433333333,0.833333333,0
YPL179W,0.205681818,1.75,0
YIL120W,0.143531942,2.5,0
YJL030W,0.147619048,2.428571429,0
YGL086W,0.147619048,2.428571429,0
YER151C,0.175306651,2.033333333,0
YPR179C,0.175,2.029605263,0
YER174C,0.15952381,2.225,0
YOR329C,0.126962547,2.761904762,0
YLR342W,0.140122591,2.5,0
YPL218W,0.169554656,2.063492063,0
YDR049W,0.087127159,4,0
YOR195W,0.174242424,2,0
YJR064W,0.164601907,2.096969697,0
YLR397C,0.206578947,1.666666667,0
YMR275C,0.061583578,5.571428571,0
YML042W,0.137037037,2.5,0
YER017C,0.152676951,2.225,0
YCR066W,0.25372879,1.333333333,0
YCR052W,0.1125,3,0
YJR060W,0.804040404,0.416666667,0
YHL011C,0.333333333,1,0
YHR068W,0.114814815,2.9,0
YBR143C,0.332370669,1,0
YGL008C,0.076260338,4.330808081,0
YGL171W,0.110699153,2.972222222,0
YLR134W,0.075529759,4.35,0
YIL005W,0.15152168,2.166666667,0
YER127W,0.120320856,2.666666667,0
YDR229W,0.062792169,5,0
YJL057C,0.119047619,2.60952381,0
YOR018W,0.063492063,4.880952381,0
YJR104C,0.104628047,2.958974359,0
YPL063W,0.433333333,0.714285714,0
YBL009W,0.133333333,2.321428571,0
YFL002C,0.096596409,3.2,2
YML069W,0.305241052,1,0
YPL266W,0.14393328,2.114285714,0
YHR121W,0.121323529,2.5,0
YJL006C,0.124542125,2.433333333,0
YOR247W,0.11868355,2.5,0
YLL056C,0.06547619,4.5,0
YLR005W,0.155575966,1.888888889,0
YJL222W,0.056054836,5.233333333,0
YOL013C,0.502631579,0.583333333,0
YPL217C,0.130889856,2.225,0
YHR149C,0.091911765,3.166666667,0
YMR135C,0.087121212,3.333333333,0
YIL017C,0.087121212,3.333333333,0
YIL097W,0.087121212,3.333333333,0
YGL227W,0.087121212,3.333333333,0
YDR255C,0.087121212,3.333333333,0
YPR133C,0.165584416,1.714285714,0
YBL102W,0.106442577,2.666666667,0
YPL074W,0.051811594,5.44047619,0
YOR201C,0.083908046,3.333333333,0
YNR066C,0.096153846,2.9,0
YDR382W,0.276811594,1,0
YPR164W,0.081232493,3.4,0
YKR024C,0.137443781,2,0
YDR321W,0.036400591,7.5,0
YBR264C,0.200793651,1.333333333,0
YML100W,0.220992544,1.2,0
YNL300W,0.032795699,8,0
YDL181W,0.056172343,4.666666667,0
YHL031C,0.130952381,2,0
YDR173C,0.3,0.857142857,0
YMR029C,0.127946128,2,0
YIL113W,0.05411036,4.722222222,0
YHR167W,0.183823529,1.375,0
YHR152W,0.08400519,3,0
YOL036W,0.122647528,2.05,0
YOR062C,0.069078947,3.633333333,0
YGL170C,0.062523003,4,0
YJL089W,0.197066327,1.25,0
YNL062C,0.061252269,4,0
YOR035C,0.055383023,4.4,0
YMR075W,0.076190476,3.125,0
YCR004C,0.095104895,2.5,0
YLR088W,0.067241379,3.5,0
YLR438W,0.117647059,2,0
YBL104C,0.037147595,6.333333333,0
YOR122C,0.115873016,2.029605263,0
YGR087C,0.075529759,3.113636364,0
YPL242C,0.042703151,5.503987241,0
YNL227C,0.095860566,2.446428571,0
YGR054W,0.066964286,3.5,0
YKL189W,0.059203596,3.94184492,0
YJL153C,0.111323521,2.083333333,0
YPL059W,0.148351648,1.555555556,0
YGR234W,0.07125,3.2,0
YOR281C,0.255681818,0.875,0
YDL153C,0.107038123,2.083333333,0
YMR253C,0.031698214,7,0
YLR080W,0.10990099,2,0
YJR134C,0.021730463,10,0
YIL104C,0.142857143,1.5,0
YDR364C,0.160703141,1.333333333,0
YAL031C,0.019292185,11.09090909,0
YNL058C,0.019292185,11.09090909,0
YNR013C,0.0994248,2.128571429,0
YDR497C,0.070454545,3,0
YLR249W,0.024675325,8.375,0
YFL010C,0.039905285,5,0
YGR086C,0.063392796,3.142857143,0
YOL083W,0.165665767,1.2,0
YHR193C,0.055304622,3.571428571,0
YJL122W,0.039393939,5,0
YPR165W,0.218822258,0.897435897,0
YDR084C,0.097619048,2,0
YBR296C,0.075,2.6,0
YMR177W,0.055619048,3.5,0
YGR215W,0.055555556,3.5,0
YMR188C,0.083333333,2.333333333,0
YLR247C,0.096799152,2,0
YGL037C,0.087037037,2.222222222,0
YBL100W-A,0.092705167,2.083333333,0
YFR049W,0.095818815,2,0
YPR005C,0.143478261,1.333333333,0
YLR354C,0.050084175,3.8,0
YPL065W,0.114164905,1.666666667,0
YDR237W,0.081168831,2.333333333,0
YMR089C,0.302631579,0.625,0
YDR166C,0.188034188,1,0
YGL225W,0.044143357,4.166666667,0
YBR068C,0.14673913,1.25,0
YIR016W,0.089393939,2.05,0
YKL028W,0.243478261,0.75,0
YFL007W,0.089285714,2.033333333,0
YBR173C,0.089285714,2.033333333,0
YPR104C,0.096198231,1.875,0
YGL150C,0.071981424,2.5,0
YLR086W,0.179224867,1,0
YOR220W,0.046130952,3.877777778,0
YGR258C,0.089285714,2,0
YLL043W,0.086824067,2.05,0
YPL084W,0.074208504,2.388888889,0
YFL042C,0.079180509,2.225,0
YLR345W,0.050084175,3.5,0
YBR105C,0.048245614,3.633333333,0
YHR005C,0.083333333,2.071428571,0
YER075C,0.085407281,2.002923977,0
YLR439W,0.081168831,2.083333333,0
YDR462W,0.081168831,2.083333333,0
YOR150W,0.081168831,2.083333333,0
YDR322W,0.081168831,2.083333333,0
YBR260C,0.224800784,0.75,0
YPR057W,0.055944056,3,0
YKL119C,0.167832168,1,0
YKL004W,0.118289517,1.4,0
YOR367W,0.026455026,6.25,0
YLR425W,0.019518327,8.371212121,0
YDR522C,0.021869489,7.46969697,0
YBR133C,0.094441911,1.7,0
YBL005W,0.055487379,2.857142857,0
YFL012W,0.07711039,2.023809524,0
YJL133W,0.062271062,2.5,2
YGL202W,0.051100629,3.041666667,0
YJL111W,0.055106168,2.816666667,0
YLR273C,0.043956044,3.5,0
YKL067W,0.105917508,1.444444444,0
YDR410C,0.058776167,2.6,0
YPL158C,0.133901112,1.111111111,0
YNL097C,0.076190476,1.923076923,0
YNL331C,0.057696888,2.5,0
YCR044C,0.033908046,4.25,0
YER052C,0.041111534,3.5,0
YMR311C,0.143478261,1,0
YDL113C,0.069521332,2.05,0
YGL238W,0.070810603,2.009090909,0
YDR303C,0.278484848,0.5,0
YGL096W,0.055,2.5,2
YNL079C,0.01984127,6.833333333,0
YPL160W,0.047826087,2.833333333,0
YKR027W,0.036616162,3.666666667,0
YMR292W,0.06547619,2.05,0
YDR206W,0.044899425,2.96031746,0
YBR205W,0.052781348,2.5,0
YPR163C,0.174666667,0.75,0
YBL090W,0.055555556,2.333333333,0
YER011W,0.064285714,2,0
YBL017C,0.064084507,2,0
YER086W,0.102263231,1.25,0
YMR303C,0.079180509,1.6,0
YDR088C,0.078703704,1.6,0
YIR002C,0.072481572,1.727272727,0
YMR298W,0.103703704,1.2,0
YDL154W,0.222222222,0.555555556,0
YLR226W,0.108974359,1.125,0
YER145C,0.052083333,2.333333333,0
YML088W,0.028814262,4.166666667,0
YPR173C,0.236111111,0.5,0
YHR070W,0.057936508,2.029605263,0
YDR465C,0.017567958,6.666666667,2.25
YGL246C,0.021831989,5.333333333,0
YJR101W,0.055555556,2.083333333,0
YPL249C-A,0.030679552,3.75,0
YHR075C,0.056990881,2.017857143,0
YER159C-A,0.056990881,2.017857143,0
YHR120W,0.2,0.571428571,0
YLR063W,0.05343048,2.128571429,0
YBR107C,0.136111111,0.833333333,0
YDR408C,0.054084507,2.083333333,0
YML028W,0.056286286,2,0
YDR076W,0.061282051,1.833333333,0
YGL026C,0.014041246,8,0
YJL087C,0.055763824,2.011111111,0
YHL009C,0.011208577,10,0
YBR137W,0.011208577,10,0
YOL030W,0.087741313,1.25,0
YFR047C,0.021296296,5,0
YGR227W,0.052781348,2,0
YJL210W,0.052188552,2,0
YPL155C,0.208333333,0.5,0
YBR050C,0.048138292,2.148484848,0
YBR252W,0.036400591,2.833333333,0
YGR105W,0.049910873,2,0
YDL019C,0.077820989,1.272727273,0
YLR009W,0.039393939,2.5,0
YLR206W,0.057625845,1.666666667,0
YKL073W,0.022044574,4.333333333,0
YFL040W,0.047619048,2,0
YHR096C,0.028294574,3.333333333,0
YJR070C,0.035324798,2.666666667,0
YKL204W,0.041245791,2.266666667,0
YBR034C,0.124444444,0.75,0
YKL099C,0.044196429,2.083333333,0
YPL249C,0.073567035,1.25,0
YKR067W,0.08043758,1.142857143,0
YHL018W,0.044588745,2.033333333,0
YKL209C,0.05,1.8,0
YIL154C,0.035842294,2.5,0
YHR124W,0.024729295,3.6,0
YDR266C,0.058378705,1.5,0
YBL001C,0.041666667,2.009090909,0
YER062C,0.024955437,3.333333333,0
YCR098C,0.054978355,1.5,0
YIL132C,0.037939883,2.166666667,0
YBR073W,0.028333333,2.9,0
YHR085W,0.039393939,2.017857143,0
YHR073W,0.028814262,2.740384615,0
YCR001W,0.02456299,3.157142857,0
YER117W,0.02456299,3.157142857,0
YNL223W,0.02456299,3.157142857,0
YLR269C,0.035555556,2.166666667,0
YGL179C,0.050752688,1.5,0
YOL128C,0.190248069,0.4,0
YOR109W,0.052781348,1.428571429,0
YGR063C,0.125490196,0.6,0
YGL062W,0.022863862,3.285714286,0
YJL149W,0.028814262,2.595588235,0
YGL131C,0.020730397,3.578282828,0
YCL043C,0.021440823,3.428571429,0
YDR017C,0.024185517,3,0
YFR003C,0.143478261,0.5,0
YGL040C,0.021296296,3.333333333,0
YGR081C,0.084126984,0.833333333,0
YDR412W,0.019969278,3.5,0
YER143W,0.051033592,1.363636364,0
YMR138W,0.015874016,4.333333333,0
YNR054C,0.059103261,1.142857143,0
YOL010W,0.058874459,1.142857143,0
YGR035C,0.033,2.033333333,0
YLR306W,0.021151717,3.041666667,0
YKR072C,0.143478261,0.444444444,0
YLR081W,0.019766325,3.2,0
YOR370C,0.090073529,0.7,0
YPL247C,0.052139037,1.2,0
YLR455W,0.01662069,3.75,0
YLR016C,0.020694529,3,0
YPR193C,0.036400591,1.666666667,0
YOR386W,0.017048328,3.5,0
YOR303W,0.039477342,1.5,0
YHR111W,0.01562137,3.633333333,0
YMR313C,0.033959196,1.666666667,0
YOR191W,0.035624212,1.571428571,0
YMR274C,0.046560847,1.2,0
YLR309C,0.026161328,2.04040404,0
YEL026W,0.060292851,0.875,0
YJR072C,0.028321678,1.857142857,0
YLR243W,0.020178197,2.5,0
YDL081C,0.01662069,3,0
YLL018C,0.024722805,2,0
YBL022C,0.023184544,2.128571429,0
YMR280C,0.036630037,1.285714286,0
YPL087W,0.054093567,0.8,0
YJR148W,0.064729867,0.666666667,0
YEL004W,0.051587302,0.8,0
YNL315C,0.017048328,2.333333333,0
YIL034C,0.117647059,0.333333333,0
YDR226W,0.030287546,1.25,0
YBL051C,0.151190476,0.25,0
YBR150C,0.027524799,1.333333333,0
YLR377C,0.021296296,1.666666667,0
YJL180C,0.017174312,2,0
YBR239C,0.020178197,1.666666667,0
YOR042W,0.020178197,1.666666667,0
YHR108W,0.055625,0.571428571,0
YNR006W,0.041112957,0.75,0
YGR144W,0.021296296,1.428571429,0
YDR256C,0.021296296,1.428571429,0
YDL004W,0.017048328,1.75,0
YPL271W,0.017048328,1.75,0
YPL004C,0.029212454,1,0
YPL098C,0.021994825,1.25,0
YPR183W,0.162857143,0.166666667,0
YJL044C,0.017174312,1.5,0
YIL065C,0.051190476,0.5,0
YPR081C,0.020178197,1.25,0
YGL144C,0.020178197,1.25,0
YGL189C,0.016208134,1.4,0
YPL089C,0.021296296,1,0
YER149C,0.126811594,0.166666667,0
YGL175C,0.021296296,0.833333333,0
YDR419W,0.017048328,0.875,0
YBR132C,0.020178197,0.714285714,0
YPL019C,0.031676413,0.333333333,0
YGL253W,0.032161235,0.1875,0
YNL206C,0.063292244,0,0
YGR062C,0,0,0
YJR119C,0,0,0
YPR152C,0,0,0
YNL104C,0,0,0
YPL244C,0,0,0
YOR114W,0,0,0
YNL138W-A,0,0,0
YLL046C,0,0,0
YOR355W,0,0,0
YHR161C,0.438194444,0,0
YBR061C,0,0,0
YNR050C,0,0,0
YLR254C,0,0,0
YPR006C,0,0,0
YNL121C,0,0,0
YGR085C,0,0,0
YGR250C,0,0,0
YIR006C,1.056397733,0,0
YGR174C,0,0,0
YBR141C,0,0,0
YBR190W,0,0,0
YML043C,0,0,0
YKL194C,0,0,0
YHR049W,0,0,0
YPR135W,0,0,0
YBL094C,0,0,0
YOL031C,0,0,0
YLR379W,0,0,0
YAL004W,0,0,0
YAL063C-A,0,0,0
YBL063W,0,0,0
YOR204W,0,0,0
YAL013W,0,0,0
YPR032W,0,0,0
YGR031W,0,0,0
YCR107W,0,0,0
YHR195W,0,0,0
YNL148C,0,0,0
YGR036C,0,0,0
YPR172W,0,0,0
YGL249W,0,0,0
YJL166W,0,0,0
YGR278W,0.229181402,0,0
YDR379W,0,0,0
YDR252W,0,0,0
YDL209C,0.229181402,0,0
YPL096W,0,0,0
YER139C,0,0,0
YGR088W,0,0,0
YOL059W,0,0,0
YOR380W,0,0,0
YMR306W,0,0,0
YOR263C,0,0,0
YPL009C,0,0,0
YBR123C,0.486111111,0,0
YDL186W,0,0,0
YER183C,0,0,0
YMR193W,0,0,0
YHR212W-A,0,0,0
YIL086C,0,0,0
YLL051C,0,0,0
YDL077C,1.080952381,0,0
YHR182W,0,0,0
YOR359W,0,0,0
YAL066W,0,0,0
YBL033C,0,0,0
YGL047W,0,0,0
YER153C,0,0,0
Q0130,0.017048328,0,0
YLR410W-B,0,0,0
YOL072W,0,0,0
YML117W,0,0,0
YNR060W,0,0,0
YPL060W,0,0,0
YFR014C,0,0,0
YIR028W,0,0,0
YKR092C,0,0,0
YPL233W,0,0,0
YLR098C,0,0,0
YER007C-A,0,0,0
YOR239W,0,0,0
YDR296W,0,0,0
YPR130C,0,0,0
YGL009C,0,0,0
YEL061C,0,0,0
YKR065C,0,0,0
YGR216C,0,0,0
YOR302W,0.143939394,0,0
YOL097C,0,0,0
YML125C,0,0,0
YKL191W,0,0,0
YFR045W,0,0,0
YLR255C,0,0,0
YKR006C,0,0,0
YMR053C,0,0,0
YOL146W,0,0,0
YAL023C,0,0,0
YLR193C,0,0,0
YDR505C,0,0,0
YHR112C,0,0,0
YLR024C,0,0,0
YOR031W,0,0,0
YDL114W,0,0,0
YGR153W,0,0,0
YLR087C,0,0,0
YJL209W,0,0,0
YKL049C,0,0,0
YPR118W,0,0,0
YOR298C-A,0,0,0
YAR030C,0,0,0
YCL030C,0,0,0
YOR323C,0,0,0
YDR450W,0,0,0
YPL134C,0,0,0
YCL049C,0,0,0
YAL034W-A,0,0,0
YPL066W,0,0,0
YDL241W,0,0,0
YML014W,0,0,0
YNR008W,0,0,0
YOR382W,0,0,0
YER003C,0,0,0
YNL191W,0,0,0
YNR012W,0.106097561,0,0
YNL257C,0,0,0
YFR009W,0.302910053,0,0
YML051W,0,0,0
