Proteins,ECC,CC,GO,SubCell
YHR018C,0,0,0,0
YBR093C,0.000545086,0.166666667,0.003739316,0
YLL049W,0.004239557,0.066666667,0.000712251,0
YOL061W,0.219612632,0.862068966,0.132181861,0
YPR057W,0,0,0,0
YNL215W,0,0,0,0
YOL100W,0,0,0,0
YDL049C,0,0,0,0
YKL163W,0,0,0,0
YDL146W,0.384158179,0.470266041,0.556386515,0
YOR361C,0.002153426,0.107142857,0.001290954,0
YIL118W,0,0,0,0
YBL015W,0,0,0,0
YDR330W,0.01704967,0.666666667,0.002123215,0
YDR129C,0,0,0,0
YPR133C,0,0,0,0
YNL329C,0.01816953,0,0.000870529,0
YHR115C,0,0,0,0
YEL005C,0.031734049,0.076923077,0.009900285,0.000362812
YMR117C,0,0,0,0
YFR011C,0.133309591,1,0.015482126,0
YOL077WA,0,0,0,0
YER159CA,0,0,0,0
YCL057W,0,0,0,0
YGL143C,0,0,0,0
YDR140W,0.012718671,0,0.000767039,0.000362812
YMR106C,0,0,0,0
YEL021W,0.004838302,0.083333333,0.002357211,0
YOR076C,0.025437343,0.833333333,0.001348189,0
YKL148C,0,0,0,0
YER103W,0,0,0,0
YNL241C,0.004663513,0.1,0,0
YJR010CA,0,0,0,0
YCR095C,0.305093649,0.879032258,0.027896486,0.014512472
YKL138C,0.008479114,0,0,0
YHR014W,0,0,0,0
YOR227W,0.07041519,0.777777778,0.015135328,0
YHR117W,0,0,0,0
YPL108W,0,0,0,0
YBR061C,0,0,0,0
YMR304W,0.673604205,0.964912281,0.019347499,0
YDR450W,0,0,0,0
YER180C,0,0,0,0
YMR133W,0,0,0,0
YJL225C,0.102591613,0.67251462,0.032407407,0
YKR025W,0,0,0,0
YCR071C,0,0,0,0
YDR021W,0,0,0,0
YER065C,0.048785189,0.311111111,0.006045498,0.000362812
YHR119W,0,0,0,0
YBR041W,0.003033776,0.010084034,0.001405847,0
YDL153C,0.04272581,0.274725275,0.004790823,0.000725624
YOL090W,0.176219521,0.208516242,0.120121083,0
YIL061C,0,0,0,0
YKL079W,0.002210626,0.166666667,0.000741928,0
YLR160C,0.006460278,0.095238095,0.001678877,0
YOL068C,0.015262406,0,0.003490028,0
YNL167C,0,0,0,0
YDL087C,0,0,0,0
YDR027C,0,0,0,0
YNL266W,0,0,0,0
YKL021C,0.065843704,0.551282051,0.023444919,0.007981859
YKR008W,0,0,0,0
YGL214W,0,0,0,0
YPL064C,0.006016792,0.4,0.002255461,0
YPL095C,0.000758126,0.035714286,0,0
YGR178C,0,0,0,0
YKL034W,0,0,0,0
YJR023C,0.99061323,1,0.006790123,0
YPL143W,0.003709612,0.066666667,0.000127188,0
YFL037W,0,0,0,0
YHL046C,0.037156712,0.892857143,0.010559117,0
YJR068W,0.012718671,0,0.002706553,0
YLR019W,0.028173371,0.054945055,0.009057455,0.03047619
YBR217W,0.665775258,0.931639443,0.019347499,0
YGR214W,0,0,0,0
YHR011W,0,0,0,0
YGL110C,0,0,0,0
YHR145C,0,0,0,0
YKL029C,0,0,0,0
YNL194C,0.083235088,0.582417582,0.018869556,0
YOR217W,0.040422119,0.104575163,0.011163451,0.001451247
YLR293C,0,0,0,0
YGR016W,0.665775258,0.931639443,0.03695592,0
YNL178W,0,0,0,0
YGL084C,0,0,0,0
YPL005W,0.007778209,0.5,0.002981491,0
YMR239C,0.03106495,0.058333333,0.011739418,0
YDL132W,0.00308882,1,0,0
YKL041W,0,0,0,0
YLR246W,0,0,0,0
YMR048W,0.447041456,0.538812785,0.239415867,0
YLR106C,0.000297888,0.333333333,0,0
YLL065W,0,0,0,0
YGL238W,0.008479114,0,0,0
YIL113W,0,0,0,0
YIL119C,0,0,0,0
YJR120W,0.003757789,1,0,0
YPR035W,0,0,0,0
YPL260W,0.016958228,0,0,0
YDR490C,0,0,0,0
YNL205C,0.007515579,0.066666667,0.001602564,0
YLR438W,0.004239557,0.333333333,0.000534188,0
YDR341C,0.021939708,0.066666667,0.002849003,0
YGL116W,0,0,0,0
YHR071W,0,0,0,0
YOR348C,0.471908226,0.596760443,0.532526116,0
YER127W,0,0,0,0
YIL154C,0.405511274,0.441415125,0.291057438,0
YDL014W,0,0,0,0
YOL083W,0,0,0,0
YKR032W,0,0,0,0
YJR040W,0,0,0,0
YGL094C,0,0,0,0
YLR401C,0.019078007,0,0.006481481,0
YDR113C,0,0,0,0
YJL162C,0.04439183,0.377777778,0.001520493,0
YPL139C,0.037285878,0.222222222,0.005003561,0
YGR040W,0,0,0,0
YBL043W,0,0,0,0
YPL160W,0.006359336,0.071428571,0,0
YER040W,0.000497499,0.1,0,0
YCR087CA,0.002180344,0.1,0.000615126,0
YIR002C,0.021031232,0.1,0.003510379,0
YGL086W,0,0,0,0
YKL092C,0,0,0,0
YOR309C,0,0,0,0
YMR074C,0,0,0,0
YML110C,0,0,0,0
YOR342C,0.002112736,0.047619048,0,0
YER063W,0,0,0,0
YNL259C,0.112280701,0.380487805,0.079810544,0
YGR162W,0.017912129,0.333333333,0.001602564,0
YNL006W,0,0,0,0
YGR247W,0,0,0,0
YGR154C,0,0,0,0
YMR157C,0.016958228,0,0.001187085,0
YER007W,0.003331081,0.3,0.001984127,0.000362812
YOR140W,0.008341695,0.08974359,0.003019646,0
YNL138W,0,0,0,0
YLR045C,0,0,0,0
YKR091W,0,0,0,0
YDR056C,0,0,0,0
YBR139W,0,0,0,0
YJR055W,0,0,0,0
YER037W,0.274401723,0.413273002,0.180140076,0
YDL043C,0.0216462,0.066666667,0.000890313,0
YFR015C,0,0,0,0
YHR103W,0.039550316,0.358974359,0.007091982,0.001088435
YDR224C,0,0,0,0
YIL008W,0,0,0,0
YLR168C,0,0,0,0
YOR392W,0,0,0,0
YKR088C,0.051867849,0.371794872,0.003494833,0
YPL218W,0.00242811,1,0.000860636,0
YDL078C,0,0,0,0
YIL064W,0,0,0,0
YML126C,0,0,0,0
YHR079CA,0,0,0,0
YKR092C,0,0,0,0
YOR389W,0,0,0,0
YOL143C,0.004360687,0.333333333,0.000713735,0
YDR080W,0,0,0,0
YDR251W,0,0,0,0
YER011W,0,0,0,0
YOR108W,0.005299446,0.333333333,0,0
YIL009CA,0.030562758,0.098901099,0.002635328,0
YCR009C,0.540746918,0.671629779,0.261895879,0
YKR081C,0.301519,0.831746032,0.093326465,0
YGR013W,0,0,0,0
YBL076C,0,0,0,0
YKL114C,0,0,0,0
YBL017C,0.019575259,0.179487179,0.008548414,0
YER031C,0.025297401,0.6,0.018162393,0
YBR258C,0,0,0,0
YBR050C,0.002312486,0.018181818,0.000712251,0
YNL078W,0.004040049,0.2,0.001669742,0
YKL082C,0.004451535,0.166666667,0,0
YKL019W,0,0,0,0
YJL139C,0,0,0,0
YGR023W,0,0,0,0
YKL176C,0,0,0,0
YNL220W,0,0,0,0
YBR089W,0.003406366,0.666666667,0,0
YIL156W,0,0,0,0
YIL056W,0,0,0,0
YLR120C,0.132225264,1,0.016082451,0
YPL029W,0,0,0,0
YAL022C,0,0,0,0
YCL043C,0,0,0,0
YBL054W,0,0,0,0
YBR117C,0.016958228,0,0.002065527,0
YJL090C,0.00868066,0.127272727,0.011336657,0
YER009W,0,0,0,0
YPL229W,0,0,0,0
YKR029C,0,0,0,0
YPR167C,0.110445969,0.437229437,0.022133191,0
YBR039W,0.001673509,0.333333333,0,0
YJR037W,0.00710088,0.238095238,0.001701779,0
YDR054C,0,0,0,0
YOR375C,0,0,0,0
YLR234W,0,0,0,0
YHR079C,0.004436394,0.333333333,0.000356125,0
YNL225C,0,0,0,0
YBR228W,0,0,0,0
YCR023C,0.00111036,0.333333333,0.000758038,0
YLR063W,0.015262406,0,0.000997151,0.000362812
YCR014C,0,0,0,0
YOL035C,0,0,0,0
YDR366C,0,0,0,0
YDR226W,0.679959556,1,0.019347499,0
YOR182C,0,0,0,0
YOR009W,0.041846102,0.142857143,0.014308608,0
YMR186W,0.147404797,0.40719697,0.023586663,0
YOR207C,0,0,0,0
YBR047W,0.077466742,1,0.023600015,0
YMR227C,0.002568193,0.066666667,0,0
YAL011W,0,0,0,0
YDR526C,0,0,0,0
YOR053W,0.28661812,0.615686275,0.14855642,0.049705215
YCR057C,0.566030092,0.648033126,0.085683761,0
YOR167C,0.057357354,0.333333333,0.007507462,0
YBL045C,0,0,0,0
YBR076W,0,0,0,0
YPR172W,0,0,0,0
YDL215C,0,0,0,0
YHR144C,0.002106884,0.021978022,0,0
YAL047C,0.04153986,0.714285714,0.00530118,0
YLR370C,0.171071475,1,0.012055028,0
YDL102W,0.017311525,1,0.002849003,0
YJL164C,0.000604702,0.166666667,0,0
YOR017W,0.305869598,0.935483871,0.017865622,0
YMR286W,0,0,0,0
YOR324C,0,0,0,0
YGR060W,0.022322677,0.258333333,0.010046127,0
YOL149W,0,0,0,0
YBR066C,0,0,0,0
YBR276C,0.008221411,0.214285714,0.003175451,0
YFR028C,0.003633906,0.047619048,0.000730057,0
YHL006C,0.001759416,0.1,0.002136752,0
YLR196W,0.074364082,0.397058824,0.024555691,0
YBR087W,0.022610971,0.047619048,0.003027066,0
YML121W,0,0,0,0
YPR031W,0.005894855,0.3,0.001899335,0
YGR150C,0.119828054,0.65,0.015753036,0
YGR222W,0,0,0,0
YOL144W,0.016929965,0.333333333,0,0
YJL042W,0,0,0,0
YDL158C,0.008479114,0,0,0
YKL189W,0.008479114,0,0,0
YKL210W,0,0,0,0
YER143W,0,0,0,0
YHR142W,0,0,0,0
YGR094W,0.012789331,0.5,0.001513533,0
YGR061C,0,0,0,0
YDR144C,0,0,0,0
YLR356W,0.003011852,0.044444444,0,0
YIL159W,0,0,0,0
YKR079C,0.004451535,1,0,0
YDL090C,0,0,0,0
YDL241W,0,0,0,0
YOR125C,0,0,0,0
YPL024W,0,0,0,0
YIL103W,0.007111128,0.088888889,0.003472762,0
YBL085W,0,0,0,0
YDR368W,0,0,0,0
YDL071C,0.001673509,0.166666667,0.002136752,0
YCL028W,0.008479114,0,0,0
YCR001W,0,0,0,0
YKR105C,0,0,0,0
YHR040W,0,0,0,0
YHL044W,0,0,0,0
YDR268W,0,0,0,0
YBR293W,0.016428284,1,0.002136752,0
YIL072W,0.014260328,0.155555556,0.002115554,0
YMR105C,0.028243735,0.009090909,0.008041175,0
YBR109C,0,0,0,0
YMR299C,0,0,0,0
YHR207C,0.007374227,0.9,0.005392755,0.002176871
YBR086C,0.304993602,0.669512195,0.100965354,0.038095238
YPR182W,0.016958228,0.266666667,0.001673789,0
YDR037W,0.100549656,0.445632799,0.07496387,0
YAL035W,0.007631203,0.2,0.000944272,0
YDL126C,0.016872366,1,0.012583096,0
YJR084W,0.008479114,0,0.000712251,0
YDR266C,0,0,0,0
YGR233C,0.005173542,0.285714286,0.001371395,0
YGL173C,0.325263128,0.664451827,0.167123694,0
YDR240C,0.004208049,0.666666667,0.000890313,0
YGL128C,0.008612163,0.040935673,0.003018586,0.008253968
YGL061C,0.00617764,0.095238095,0.000178063,0
YPR173C,0,0,0,0
YLR290C,0,0,0,0
YNL292W,0.040449229,0.091503268,0.009711852,0
YPL240C,0,0,0,0
YLR065C,0.024190414,0.018831295,0.023456636,0
YLR447C,0,0,0,0
YOR072W,0,0,0,0
YNL148C,0,0,0,0
YMR210W,0,0,0,0
YMR323W,0,0,0,0
YFL044C,0,0,0,0
YMR035W,0.341002849,0.62020202,0.148290598,0.104852608
YPR103W,0,0,0,0
YER038C,0,0,0,0
YMR021C,0.024968032,0.00952381,0.01151472,0.009070295
YKL130C,0,0,0,0
YAL064W,0.034781804,0.416666667,0.013568376,0
YLR015W,0.178550074,0.596341463,0.127729023,0.103764172
YEL026W,0,0,0,0
YOR050C,0,0,0,0
YDR439W,0.003297433,0.333333333,0.00071861,0
YJL152W,0.004404252,0.333333333,0.001633654,0
YER111C,0.313119051,0.816816817,0.155567426,0
YMR268C,0,0,0,0
YDL056W,0.019395974,0.333333333,0.004095442,0
YNL314W,0.015262406,0,0,0
YCR005C,0,0,0,0
YBR226C,0,0,0,0
YGL046W,0.046702114,0.523809524,0.032318376,0
YBR143C,0.002982309,0.1,0.001869658,0
YOL065C,0.005054268,0.5,0,0
YNL049C,0,0,0,0
YCR048W,0.0098923,0.111111111,0.00308642,0
YML099C,0,0,0,0
YPL027W,0,0,0,0
YPL188W,0,0,0,0
YHL027W,0.448531983,0.542857143,0.210351531,0
YDL213C,0,0,0,0
YJR047C,0,0,0,0
YKL194C,0.162141124,0.880952381,0.017103203,0
YNL248C,0.071859267,0.463235294,0.018617584,0
YOL051W,0.01816953,0,0.003739316,0
YCL040W,0.99061323,1,0.006790123,0
YBR031W,0.013949596,0.105263158,0.006478957,0
YOL145C,0,0,0,0
YJR092W,0.453661281,0.785087719,0.222192969,0
YGL171W,0,0,0,0
YOR327C,0,0,0,0
YOR118W,0.111354552,0.681318681,0.036473172,0
YKR036C,0.003806942,0.107142857,0,0
YDR172W,0.022787619,0.022222222,0,0
YGR089W,0.000424074,0.027777778,0.000534188,0
YFL017C,0,0,0,0
YLR326W,0.053203395,0.8,0.012366877,0
YER068W,0.019003766,0.1,0.000724122,0
YHL018W,0,0,0,0
YIL055C,0,0,0,0
YLL038C,0,0,0,0
YLR346C,0.012718671,0,0.000508751,0
YBL021C,0.000438575,0.035714286,0,0
YOR285W,0,0,0,0
YJL215C,0.014570688,0.666666667,0.005787037,0
YJL025W,0,0,0,0
YOR102W,0,0,0,0
YMR114C,0.022530218,0.035714286,0,0
YFL016C,0.020349874,0,0.003323837,0
YDL101C,0,0,0,0
YER053C,0.129025324,0.432258065,0.028551785,0
YPR010C,0,0,0,0
YJL135W,0.020667841,0.166666667,0.005555556,0
YBR195C,0.011305486,0.2,0.000623219,0
YNL153C,0,0,0,0
YNL210W,0,0,0,0
YMR251W,0,0,0,0
YGL009C,0,0,0,0
YPR006C,0.068953368,1,0.005579297,0
YHR051W,0,0,0,0
YAL060W,0,0,0,0
YHL023C,0.021968614,0.466666667,0.002207977,0
YMR096W,0,0,0,0
YOL056W,0.018545037,0.257575758,0.005235043,0
YDR303C,0.370467989,0.740998839,0.167171178,0
YHR200W,0.361990914,0.702104097,0.12931802,0
YOL038W,0,0,0,0
YGR149W,0.032731394,0.071123755,0.013088805,0
YDR311W,0.032213063,0.833333333,0.007905983,0
YDR181C,0,0,0,0
YOR305W,0,0,0,0
YAL064WB,0.032480028,1,0.010505698,0
YDR076W,0.99061323,1,0.006790123,0
YJL177W,0,0,0,0
YBL077W,0.00338929,0.19047619,0.001632241,0
YGL241W,0,0,0,0
YML127W,0.027804687,0.024615385,0.008903134,0
YDR510W,0.027134501,0.101449275,0.012731481,0
YKR026C,0.14657828,0.815053763,0.130104463,0
YKR060W,0,0,0,0
YER153C,0.008042448,0.266666667,0,0
YML130C,0,0,0,0
YMR316CB,0.004592854,1,0.000794433,0
YGR163W,0.002574017,0.066666667,0.000979345,0
YPR180W,0,0,0,0
YKL134C,0,0,0,0
YPL167C,0.011312771,0.022222222,0.006559163,0
YBL026W,0.000497499,0.1,0,0
YCRX16C,0.99061323,1,0.006790123,0
YFL034CA,0,0,0,0
YDL091C,0,0,0,0
YDR515W,0,0,0,0
YPR066W,0,0,0,0
YGL174W,0,0,0,0
YHR050W,0,0,0,0
YJL012C,0.031989385,0.042105263,0.001899335,0
YIL144W,0,0,0,0
YIL051C,0,0,0,0
YOR379C,0.0197846,0,0.004131054,0
YBR059C,0.001837141,0.027777778,0.001305793,0
YMR052W,0,0,0,0
YFR007W,0.04112579,0.428571429,0.010029785,0.011609977
YDL225W,0.203307995,0.766714083,0.122896317,0
YPR144C,0,0,0,0
YDR514C,0,0,0,0
YNR045W,0,0,0,0
YLR031W,0,0,0,0
YBR043C,0,0,0,0
YJR004C,0,0,0,0
YPL163C,0.000388626,0.333333333,0.000771605,0
YLR269C,0.029939349,0.19047619,0.000730057,0
YJR045C,0.001862836,0.333333333,0,0
YBR196C,0,0,0,0
YJL155C,0,0,0,0
YLR199C,0.003179668,0.133333333,0.001566952,0
YER124C,0,0,0,0
YGR168C,0.001801044,0.036363636,0.000949668,0
YEL060C,0.009416938,0.111111111,0.001119251,0
YLR200W,0.984704696,0.975617284,0.006790123,0
YFR031CA,0.034871414,0.091666667,0.006359381,0
YDR416W,0.002782324,0.133333333,0.006238553,0.000725624
YBR193C,0,0,0,0
YNL319W,0,0,0,0
YLR332W,0,0,0,0
YPL253C,0.023994509,0.096551724,0.015086198,0
YER110C,0,0,0,0
YCL026CA,0.004404252,0.055555556,0.001068376,0
YLR182W,0,0,0,0
YDR489W,0,0,0,0
YFR012W,0,0,0,0
YDR213W,0.027023965,0.333333333,0.002973647,0
YKL060C,0,0,0,0
YOR008C,0,0,0,0
YER189W,0,0,0,0
YDR106W,0.013817102,0.666666667,0.000593542,0
YMR261C,0,0,0,0
YBR013C,0,0,0,0
YOL050C,0,0,0,0
YBR095C,0.022257675,0.066666667,0.002522555,0
YMR235C,0,0,0,0
YDR403W,0,0,0,0
YMR257C,0.002153976,0.036363636,0.001549145,0
YDR174W,0,0,0,0
YGL185C,0.673604205,0.964912281,0.019347499,0
YLR388W,0,0,0,0
YNL192W,0.013432829,0.044334975,0.005807914,0
YER146W,0.018281016,0.41025641,0.009640822,0
YER172C,0,0,0,0
YKR044W,0.002064719,0.333333333,0,0
YML069W,0,0,0,0
YNL139C,0,0,0,0
YGL145W,0.01816953,0,0.00308642,0
YGR173W,0,0,0,0
YDR075W,0,0,0,0
YDR374C,0,0,0,0
YMR223W,0,0,0,0
YPR053C,0,0,0,0
YGR070W,0.34833002,0.926919519,0.156158326,0
YHR066W,0,0,0,0
YBR235W,0.002755712,0.1,0,0
YBL030C,0,0,0,0
YDR068W,0.013808843,0.3,0.001590693,0.000362812
YPR088C,0,0,0,0
YNR024W,0.007684197,0.178571429,0.000676638,0
YPR141C,0,0,0,0
YGR122W,0,0,0,0
YKL153W,0.096751156,0.576923077,0.014316239,0
YKL022C,0,0,0,0
YJR001W,0,0,0,0
YOL116W,0.004166478,0.107142857,0.000730057,0
YKR054C,0.009242635,0.090909091,0.01326567,0
YER114C,0.003240233,1,0.001424501,0
YIL070C,0.008479114,0,0.007834758,0
YLL010C,0.01816953,0,0.001923077,0
YJL141C,0,0,0,0
YOL132W,0,0,0,0
YGL021W,0.167135782,0.623188406,0.017835945,0
YNR037C,0.002274609,0.266666667,0.005698006,0
YOR035C,0,0,0,0
YMR297W,0,0,0,0
YOL130W,0,0,0,0
YOR175C,0,0,0,0
YLR297W,0,0,0,0
YNL158W,0,0,0,0
YJR117W,0.016958228,0,0.001691595,0
YBR072W,0.003230139,0.333333333,0,0
YBR166C,0,0,0,0
YIL162W,0,0,0,0
YIR039C,0,0,0,0
YIR013C,0,0,0,0
YJR108W,0,0,0,0
YDR079W,0,0,0,0
YNL193W,0.080519125,0.591666667,0.013007383,0.016326531
YGR195W,0.076629995,0.964285714,0.005698006,0.000362812
YOR103C,0.037002691,0.153333333,0.018230227,0.001496599
YGL172W,0,0,0,0
YOL030W,0,0,0,0
YLR316C,0.000929852,0.012820513,0.001625393,0
YBL106C,0.015262406,0,0.000830959,0
YOR353C,0.023480624,0,0.008903134,0
YOR128C,0,0,0,0
YJR162C,0,0,0,0
YOR025W,0.000351278,0.333333333,0.000712251,0
YKL017C,0,0,0,0
YKL192C,0,0,0,0
YBR241C,0.003452211,1,0,0
YOL067C,0.006359336,0.166666667,0.000890313,0
YGR254W,0.003815601,0.333333333,0.000800383,0
YKL213C,0,0,0,0
YDR122W,0.964848926,0.928592418,0.006790123,0
YLR325C,0.126160674,0.324358974,0.052203966,0
YOR061W,0,0,0,0
YDR017C,0.055499657,0.147368421,0.011994387,0.007981859
YJR076C,0.024570161,0.133333333,0,0
YNL103W,0,0,0,0
YMR010W,0.012718671,0,0,0
YLR306W,0,0,0,0
YBL042C,0.532891515,0.525154171,0.037372631,0
YMR116C,0,0,0,0
YMR163C,0,0,0,0
YPR085C,0,0,0,0
YIL111W,0,0,0,0
YNL155W,0.021197786,0.333333333,0.0002035,0
YKL141W,0.02552819,0.380952381,0.002350427,0
YDL217C,0,0,0,0
YLR407W,0.017560043,0.542857143,0.005196462,0
YGL195W,0,0,0,0
YEL020C,0.338689376,0.733333333,0.114023142,0
YLL036C,0,0,0,0
YLR320W,0,0,0,0
YCL005W,0,0,0,0
YMR222C,0.037182791,0.090909091,0.017880461,0
YOR181W,0.033924486,0.098901099,0.007953466,0.03845805
YDR201W,0,0,0,0
YLR315W,0,0,0,0
YDR384C,0,0,0,0
YJR031C,0,0,0,0
YLR456W,0,0,0,0
YKR099W,0,0,0,0
YOR273C,0.023954318,0.025641026,0.053062678,0
YGR268C,0.321302961,0.698717949,0.089728539,0
YHR027C,0,0,0,0
YAL042W,0,0,0,0
YOR031W,0,0,0,0
YHR138C,0,0,0,0
YLR259C,0,0,0,0
YPL107W,0,0,0,0
YNR061C,0.204740805,0.889473684,0.014834189,0
YEL032W,0,0,0,0
YDL037C,0,0,0,0
YDL203C,0.003618243,0.333333333,0.005392755,0.000362812
YDL088C,0.679959556,1,0.019347499,0
YIL069C,0.187975284,0.889473684,0.014834189,0
YBR202W,0,0,0,0
YHR008C,0,0,0,0
YLR240W,0,0,0,0
YGL134W,0.01816953,0.238095238,0.002564103,0
YBR254C,0.001589834,0.004032258,0.003679962,0
YLR373C,0,0,0,0
YHL019C,0.477055968,0.528648649,0.17926173,0
YLR222C,0,0,0,0
YOR029W,0.012718671,0,0,0
YLR352W,0,0,0,0
YNR058W,0.007232186,0.5,0.017806268,0
YMR053C,0,0,0,0
YPR118W,0,0,0,0
YJR141W,0.003291891,0.1,0.000741928,0
YOR180C,0,0,0,0
YBR097W,0.006359336,0.071428571,0.001851852,0
YLR432W,0,0,0,0
YGR281W,0.006165217,0.6,0.001800412,0
YKL112W,0.679959556,1,0.019347499,0
YLR048W,0.001708801,0.004645761,0.006054131,0
YKL002W,0.076242947,0.708333333,0.026756461,0
YLR418C,0.012153397,0.3,0.001216762,0
YPR029C,0,0,0,0
YLR349W,0,0,0,0
YOR124C,0,0,0,0
YDR292C,0,0,0,0
YNL073W,0,0,0,0
YDL161W,0.021258351,0.285714286,0.002184236,0
YLR148W,0.028696502,0.07816092,0.027653558,0
YML109W,0,0,0,0
YGL032C,0.022354028,0.047619048,0.003561254,0.000362812
YDL089W,0.984723041,0.975617284,0.006790123,0
YDR418W,0,0,0,0
YGR088W,0,0,0,0
YIR035C,0.000715068,0.333333333,0,0
YIL048W,0,0,0,0
YLR454W,0,0,0,0
YBL044W,0.00139656,0.066666667,0,0
YMR154C,0,0,0,0
YGR182C,0,0,0,0
YBR174C,0,0,0,0
YPL019C,0,0,0,0
YGR018C,0,0,0,0
YDR440W,0.024096404,0.071428571,0,0
YCR096C,0,0,0,0
YJR140C,0.000427549,1,0.000254375,0
YLL027W,0.07122456,0.75,0.004451567,0
YIL142W,0,0,0,0
YML011C,0,0,0,0
YLR159W,0,0,0,0
YOR345C,0,0,0,0
YNR029C,0,0,0,0
YLR133W,0,0,0,0
YGL063W,0,0,0,0
YBR184W,0,0,0,0
YBR204C,0,0,0,0
YGL006W,0,0,0,0
YGR263C,0,0,0,0
YNR040W,0,0,0,0
YOR263C,0,0,0,0
YAL028W,0.000203402,1,0.000771605,0
YIL005W,0,0,0,0
YJL080C,0,0,0,0
YLR137W,0.019078007,0,0.003205128,0
YBR133C,0.019926836,0.733333333,0.00379867,0
YCL024W,0.008479114,0,0.002136752,0
YLR427W,0,0,0,0
YPL222W,0.965747687,0.929473994,0.008594492,0
YPR102C,0,0,0,0
YBR265W,0.003316021,0.133333333,0.001009022,0.000362812
YNL124W,0.020112661,0.1,0.000161875,0
YOL115W,0.014081386,0.19047619,0,0
YJR058C,0.007765084,0.3,0.001780627,0
YPL209C,0,0,0,0
YCR044C,0,0,0,0
YKL047W,0.018475544,0.333333333,0.001661918,0
YML051W,0,0,0,0
YEL077C,0.110431881,1,0.00598121,0
YBL084C,0,0,0,0
YBR281C,0.183625036,0.852380952,0.020032051,0
YNL137C,0.000351278,0.066666667,0.000712251,0
YLR135W,0,0,0,0
YLR466W,0.09615815,0.356125356,0.039293924,0
YPL237W,0.017254383,0.538461538,0.018453229,0
YOR078W,0.001874331,0.001567749,0.004273504,0
YER081W,0.012718671,0,0,0
YDR488C,0.044211965,0.454545455,0.012000577,0
YAL021C,0.008479114,0,0.001994302,0
YMR291W,0.012718671,0,0.013532764,0
YGL221C,0,0,0,0
YER051W,0,0,0,0
YDR169C,0,0,0,0
YER064C,0,0,0,0
YKL209C,0,0,0,0
YER142C,0,0,0,0
YGR191W,0.012960932,0.5,0.002374169,0
YLR292C,0.022720607,0.133333333,0.005769231,0.001814059
YML095C,0,0,0,0
YLR154C,0,0,0,0
YOR148C,0.008479114,0,0,0
YNR019W,0,0,0,0
YDR111C,0,0,0,0
YBR233W,0.006359336,0.166666667,0.00042735,0
YMR298W,0.001186732,0.333333333,0.001068376,0
YOR320C,0.002867936,0.107142857,0,0
YPL246C,0,0,0,0
YGR153W,0.326389717,0.886363636,0.033475783,0
YKL170W,0.027669345,0.047619048,0.026590693,0
YPL174C,0.015262406,0,0,0
YLR256W,0.030050978,0.254545455,0.008784425,0
YKL081W,0,0,0,0
YDR136C,0.001710442,1,0,0
YFL066C,0,0,0,0
YHR090C,0,0,0,0
YNL163C,0,0,0,0
YLR036C,0.008479114,0,0,0
YMR036C,0,0,0,0
YJL079C,0,0,0,0
YPR130C,0,0,0,0
YPL262W,0.081962958,0.328063241,0.038584487,0
YNL244C,0.015273417,0.666666667,0.002849003,0.000907029
YDR472W,0,0,0,0
YBR301W,0.021621741,0.5,0.000667735,0
YPL086C,0.646528635,0.871186441,0.068287037,0
YGL189C,0.089234095,0.681818182,0.006330552,0
YLR127C,0.004219369,0.2,0.004303181,0
YDR044W,0.002119779,1,0,0
YBR172C,0.04451535,0.318181818,0.001424501,0
YDR188W,0,0,0,0
YDR001C,0.01054484,0.3,0.003231838,0
YDL207W,0,0,0,0
YGL014W,0.000654637,0.066666667,0.000254375,0
YDR484W,0,0,0,0
YIL025C,0.008479114,0,0.000777001,0
YKL166C,0.024257788,0.025641026,0.00591716,0.0061678
YMR159C,0.047062708,0.309090909,0.022079772,0
YDL134C,0.001233326,0.1,0.000178063,0
YLR150W,0,0,0,0
YLR317W,0,0,0,0
YDR247W,0,0,0,0
YOL009C,0.299164977,0.973484848,0.096023973,0
YDR243C,0,0,0,0
YPR152C,0,0,0,0
YLR301W,0.008479114,0,0,0
YGL208W,0,0,0,0
YBR064W,0,0,0,0
YJR127C,0.479828102,0.582942097,0.247103051,0
YGL099W,0,0,0,0
YNL264C,0.002556372,0.007130125,0.007879274,0
YOR047C,0.008479114,0,0,0
YJR035W,0.004360687,1,0.004324379,0
YAL056W,0.0145205,0.083333333,0.007320072,0
YER095W,0.187975284,0.889473684,0.018171489,0.014512472
YPR019W,0,0,0,0
YDR444W,0,0,0,0
YKL157W,0.010377712,0.181818182,0.002840767,0
YDR216W,0.065292412,0.590909091,0.009726079,0
YPL122C,0,0,0,0
YJR034W,0.006409807,0.5,0.00095956,0
YBR140C,0.984410915,0.975308642,0.006790123,0
YMR142C,0,0,0,0
YIL019W,0,0,0,0
YEL050C,0.019429599,0.333333333,0.006647673,0
YIL063C,0.02778424,0.266666667,0.001984834,0
YNL098C,0,0,0,0
YNL281W,0.096151118,0.411764706,0.014530338,0
YGR092W,0,0,0,0
YOL117W,0.032058743,0.168421053,0.002744169,0
YKL129C,0.015262406,0,0.001994302,0
YJR103W,0,0,0,0
YJL219W,0,0,0,0
YBR004C,0.019527657,0.166666667,0.003383191,0
YOR195W,0,0,0,0
YER151C,0,0,0,0
YGL073W,0.436847342,0.433053221,0.222003311,0
YLR175W,0,0,0,0
